0.0001	1.2652683176921722e-7
0.00011312165687240229	1.2635405415155741e-7
0.00012796509253557505	1.2616029852624525e-7
0.00014475623289454526	1.2594680920899488e-7
0.00016375064907638302	1.2570576808635065e-7
0.00018523744737451738	1.2543294423103315e-7
0.00020954366961819832	1.2513208604044183e-7
0.00023703927094333857	1.2479384003501857e-7
0.00026814275072936715	1.244157714941199e-7
0.00030332752240829565	1.240000953290227e-7
0.00034312911909827103	1.2353247380213016e-7
0.0003881533447356427	1.2301038043573404e-7
0.0004390854947706065	1.2243846155879937e-7
0.0004967007867708954	1.2180041110641699e-7
0.0005618761596934942	1.210934458531935e-7
0.0006356036214163056	1.203274020497995e-7
0.000719005347687116	1.1948417304362498e-7
0.0008133507623048415	1.1856368076833532e-7
0.0009200758585035511	1.1756639753128234e-7
0.0010408050556221966	1.1648261700169234e-7
0.001177375923731556	1.1531538467814617e-7
0.0013318671525418874	1.1407005372629214e-7
0.0015066301902946669	1.1274616289706282e-7
0.0017043250342011547	1.1134491369095148e-7
0.001927960717179483	1.0987416088873866e-7
0.002180941107122481	1.0834381734981188e-7
0.0024671167157882643	1.0675456579098682e-7
0.002790843305875675	1.0512792982590224e-7
0.0031570481883190895	1.0348004497104652e-7
0.003571305218886713	1.0181209861337626e-7
0.004039919635575223	1.0014789460724916e-7
0.004570024028076209	9.850004322374664e-8
0.005169686900026706	9.689284326766964e-8
0.005848035476425728	9.533795468677479e-8
0.006615394625418668	9.385360785935662e-8
0.007483444008921448	9.245372742554691e-8
0.008465395854010467	9.11504803488789e-8
0.009576196050864289	8.995484910170115e-8
0.010832751638087227	8.887532326747309e-8
0.012254188137876558	8.791695351157808e-8
0.013862140657827343	8.7083770946324e-8
0.015681083190117216	8.637741864865892e-8
0.01773870112020035	8.57954615570923e-8
0.020066312614813998	8.533269132834274e-8
0.022699345303073465	8.49824937331383e-8
0.025677875506024503	8.473853179234468e-8
0.02904723822204767	8.459084035728594e-8
0.03285871715245405	8.452707667228212e-8
0.03717032526987227	8.4534497469995e-8
0.0420476878101407	8.459859430587478e-8
0.04756504112736628	8.471084522736024e-8
0.05380636261531626	8.485116933206834e-8
0.060866648893218654	8.50093373493931e-8
0.06885336171071658	8.516339675102298e-8
0.07788806357951074	8.531132969510599e-8
0.08810826802697268	8.543158690742841e-8
0.09966953263368855	8.550817942659216e-8
0.11274782671220819	8.55265564126521e-8
0.12754220966447474	8.547580916522747e-8
0.14427786078412685	8.535907344609312e-8
0.16320950661906242	8.512642050775608e-8
0.18462529806075628	8.479865700605021e-8
0.2088511961719387	8.435236274558792e-8
0.23625593350752802	8.376704884674324e-8
0.267256626443077	8.305521474758712e-8
0.3023251239336952	8.21659539215836e-8
0.3419951893353393	8.11321054551025e-8
0.38687062460004507	7.989944277732179e-8
0.43763446050018207	7.845106769424788e-8
0.49505935276240537	7.68577597558652e-8
0.5600193423466232	7.501435790857326e-8
0.6335031588684303	7.295604051711795e-8
0.716629269650976	7.06242077493561e-8
0.8106629034617787	6.809831014065623e-8
0.9170353080458871	6.536542321225356e-8
1.0373655345664445	6.237931268423816e-8
1.1734850805248151	5.917901328089408e-8
1.327465766240115	5.585744933179547e-8
1.5016512691847455	5.230090158830251e-8
1.6986927961472453	4.852109100298939e-8
1.9215894361738988	4.4721746837746396e-8
2.1737338084849673	4.085230961226996e-8
2.458963700153767	3.6937603803362316e-8
2.781620479504866	3.3068997125429915e-8
3.1466151743179713	2.932995329769486e-8
3.5595032205869113	2.5661383415681942e-8
4.026569019554435	2.2254618563954768e-8
4.55492159003082	1.90250436256845e-8
5.152602771881634	1.6046300699522798e-8
5.828709627605831	1.334844511595208e-8
6.5935329050289315	1.0953828849224979e-8
7.458713668595782	8.865083982625226e-9
8.437420483283871	7.032196352949617e-9
9.544549847982168	5.548671853128224e-9
10.79695292904978	4.2902905290744024e-9
12.213692045074456	3.286257685824904e-9
13.816330806681048	2.473257147111478e-9
15.629262327489712	1.807747587694911e-9
17.68008050179055	1.3348178096500039e-9
19.999999999999993	9.691123734985906e-10
